name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kanpur,2022-11-29,26.9,13.8,19.3,27.3,13.8,19.3,15.3,80.7,0,0,0,,0,0,6.5,5.8,337.1,1014,2.5,2.2,168.1,14.5,6,10,2022-11-29T06:37:54,2022-11-29T17:15:47,0.19,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-30,25.3,13.7,19.2,25.3,13.7,19.2,15.6,81.2,0,0,0,,0,0,7.6,2.7,315,1015.2,11.7,1.6,153.5,13.4,6,10,2022-11-30T06:38:38,2022-11-30T17:15:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-12-01,25,12,18.2,25,12,18.2,13,74.5,0,0,0,,0,0,8.6,6.8,265.5,1014.6,0,3.6,170.9,14.8,7,10,2022-12-01T06:39:23,2022-12-01T17:15:46,0.26,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-02,25.6,12,18.2,25.6,12,18.2,13.5,76.9,0,0,0,,0,0,5.8,6.5,224.7,1013.8,0,3.5,166.3,14.3,6,10,2022-12-02T06:40:07,2022-12-02T17:15:48,0.29,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-03,25,12.1,18.1,25,12.1,18.1,13.8,78.9,0,0,0,,0,0,5.4,3.6,325.7,1014.3,8.5,3.4,157.4,13.7,6,10,2022-12-03T06:40:50,2022-12-03T17:15:51,0.33,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-04,24.3,12.7,17.9,24.3,12.7,17.9,15,84,0,0,0,,0,0,9.4,9.4,312.6,1014.8,0.9,1.7,165.8,14.3,6,10,2022-12-04T06:41:34,2022-12-04T17:15:56,0.36,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-12-05,24.4,12,17.2,24.4,12,17.2,14.4,84.9,0,0,0,,0,0,9,5.4,311.4,1016.1,0.5,1.3,166,14.3,6,10,2022-12-05T06:42:17,2022-12-05T17:16:03,0.4,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-12-06,24.1,11,17.1,24.1,11,17.1,10.7,72,0,0,0,,0,0,19.1,16.2,308,1014.8,0,5.3,166.6,14.3,6,10,2022-12-06T06:43:00,2022-12-06T17:16:11,0.43,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-07,24,11,16.6,24,11,16.6,12,76.9,0,0,0,,0,0,23.8,14.8,306.2,1013.8,0,1.8,165.7,14.3,6,10,2022-12-07T06:43:42,2022-12-07T17:16:20,0.47,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-12-08,24,11.4,16.9,24,11.4,16.9,12.9,79,0,0,0,,0,0,14.4,7.6,317.5,1014.7,0,1.8,164.7,14.3,6,10,2022-12-08T06:44:23,2022-12-08T17:16:31,0.5,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-12-09,25.7,10.8,17.8,25.7,10.8,17.8,13.1,77.1,0,0,0,,0,0,11.5,9.4,282,1013.9,0.1,3.4,162.3,14.2,6,10,2022-12-09T06:45:04,2022-12-09T17:16:44,0.54,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-10,25.9,12,18,25.9,12,18,14.6,82.1,0,0,0,,0,0,6.1,3.6,331.5,1014.1,0,1.5,160.8,13.9,6,10,2022-12-10T06:45:45,2022-12-10T17:16:57,0.57,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-12-11,27,12.5,18.4,28.2,12.5,18.6,15.3,83.2,0,0,0,,0,0,12.6,7.6,285.4,1013.8,2.2,1.7,160.9,14,6,10,2022-12-11T06:46:25,2022-12-11T17:17:13,0.6,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-12-12,28,13,19.5,27.5,13,19.4,13.3,71.7,0,0,0,,0,0,19.8,14.8,306.7,1012.8,4.1,3,158.5,13.6,6,10,2022-12-12T06:47:04,2022-12-12T17:17:30,0.63,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-13,27.3,13,19.1,26.7,13,19,10.5,64.9,0,0,0,,0,0,25.6,16.2,302.1,1014,0,5.6,158.7,13.7,6,10,2022-12-13T06:47:42,2022-12-13T17:17:48,0.67,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-14,25.4,11,17.4,25.4,11,17.4,8.1,61.1,0,0,0,,0,0,33.8,20.5,304.6,1014.4,4.9,6.6,163.9,14.2,6,10,2022-12-14T06:48:20,2022-12-14T17:18:08,0.7,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-15,24.3,10,16.1,24.3,10,16.1,7.3,62.5,0,0,0,,0,0,23,20.5,304.5,1014.1,9.5,5.6,163.9,14.2,6,10,2022-12-15T06:48:57,2022-12-15T17:18:29,0.73,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-16,24.1,9.8,15.8,24.1,9.8,15.8,7.9,65.2,0,0,0,,0,0,13.3,11.2,295.2,1013.4,14.3,6.6,156.2,13.6,6,10,2022-12-16T06:49:33,2022-12-16T17:18:51,0.75,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-17,23,8.4,15.7,23,8.4,15.7,10.9,76,0,0,0,,0,0,11.5,5.8,305.3,1014.8,0.2,2.5,161.7,14,6,10,2022-12-17T06:50:08,2022-12-17T17:19:15,0.8,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-18,23,9.3,15.5,23,9.3,15.5,13,86,0,0,0,,0,0,12.2,5.4,317.2,1015.1,0.3,1.1,161.8,14,6,10,2022-12-18T06:50:42,2022-12-18T17:19:40,0.83,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-12-19,22.6,10,15.4,22.6,10,15.4,11.9,84.6,0,0,0,,0,0,12.2,9.7,305.9,1013.6,26.6,3.6,158,13.6,6,10,2022-12-19T06:51:15,2022-12-19T17:20:06,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-20,20,9.5,13.9,20,9.5,13.9,12.9,93.3,0,0,0,,0,0,13,7.6,281.6,1013,54,0.5,159.1,13.7,6,10,2022-12-20T06:51:47,2022-12-20T17:20:33,0.9,Partially cloudy,Partly cloudy throughout the day.,fog,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-12-21,23.7,8,15.2,23.7,8,15.2,10.4,77.7,0,0,0,,0,0,10.8,38.2,272.1,1013.8,25.4,3.1,157.6,13.5,6,10,2022-12-21T06:52:19,2022-12-21T17:21:02,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-22,24.3,9,16.8,24.3,9,16.8,11.4,74.4,0,0,0,,0,0,15.5,7.6,338.4,1013.3,1.3,1.8,156.9,13.5,6,10,2022-12-22T06:52:49,2022-12-22T17:21:32,0.96,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-12-23,25.4,10.3,18.2,25.4,10.3,18.2,9.3,62.3,0,0,0,,0,0,11.2,8.6,89.3,1012.7,19.7,6.3,153.7,13.2,6,10,2022-12-23T06:53:18,2022-12-23T17:22:03,0,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-24,25.1,12.8,19.2,25.1,12.8,19.2,12.5,68.8,0.6,100,4.17,rain,0,0,18.4,12.6,351.7,1013.1,34.2,6.5,153.7,13.3,6,10,2022-12-24T06:53:46,2022-12-24T17:22:35,0.03,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"42367099999,42369099999,VILK,remote"
kanpur,2022-12-25,23.4,11,16.7,23.4,11,16.7,10.5,70.3,0,0,0,,0,0,21.2,9.7,321.5,1014.8,20.6,3.7,158.9,13.7,6,10,2022-12-25T06:54:13,2022-12-25T17:23:08,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-26,21.1,9.7,14.3,21.1,9.7,14.3,10,78.2,0,0,0,,0,0,10.8,7.6,317.4,1017.1,20.1,1.4,163,13.9,6,10,2022-12-26T06:54:38,2022-12-26T17:23:42,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-12-27,20.2,7,11.3,20.2,5.2,10.9,8.9,86.9,0,0,0,,0,0,21.2,14,284.6,1016.7,16.8,2.7,161.2,13.9,6,10,2022-12-27T06:55:02,2022-12-27T17:24:18,0.13,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-28,22.3,7,13.8,22.3,7,13.7,8.5,76.8,0,0,0,,0,0,32,20.9,288.9,1016.6,0,4.1,161.9,13.9,6,10,2022-12-28T06:55:25,2022-12-28T17:24:54,0.17,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-29,19.9,7,13.4,19.9,7,13.4,10.2,82.8,0,0,0,,0,0,17.3,11.9,322.7,1018.6,16.8,2.7,156.5,13.5,6,10,2022-12-29T06:55:47,2022-12-29T17:25:31,0.2,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-30,22,9,14.7,22,9,14.7,11.6,84.4,0,0,0,,0,0,7.2,3.6,196.8,1018.7,17.8,2.7,150,12.8,6,10,2022-12-30T06:56:08,2022-12-30T17:26:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-12-31,16.5,9,12.8,16.5,9,12.8,11.8,93.9,0,0,0,,0,0,13.3,11.2,295.8,1018.2,12.8,0.5,161.4,14,6,10,2022-12-31T06:56:27,2022-12-31T17:26:48,0.27,Clear,Clear conditions throughout the day.,fog,"42367099999,42369099999,VILK,42469099999"
